#chr	start	end	geneName;geneId
18	51674078	51756157	MBD2;ENSG00000134046
18	51790773	51852635	POLI;ENSG00000101751
18	51845963	51889333	STARD6;ENSG00000174448
18	51879286	51916587	C18orf54;ENSG00000166845
18	52249987	52271723	C18orf26;ENSG00000178690
18	52380090	52567746	RAB27B;ENSG00000041353
18	52563739	52631738	CCDC68;ENSG00000166510
18	52884561	53337017	TCF4;ENSG00000196628
18	54259438	54323830	TXNL1;ENSG00000091164
18	54313573	54703827	WDR7;ENSG00000091157
18	54809292	54822530	BOD1L2;ENSG00000228075
18	55013043	55043961	ST8SIA3;ENSG00000177511
18	55097916	55163529	ONECUT2;ENSG00000119547
18	55210514	55259003	FECH;ENSG00000066926
18	55262887	55294444	NARS;ENSG00000134440
18	55308657	55475332	ATP8B1;ENSG00000081923
18	55706598	56073771	NEDD4L;ENSG00000049759
18	56143478	56301188	ALPK2;ENSG00000198796
18	56333617	56422370	MALT1;ENSG00000172175
18	56524831	56658711	ZNF532;ENSG00000074657
18	56801708	56831067	SEC11C;ENSG00000166562
18	56882399	56903005	GRP;ENSG00000134443
18	56929266	56946317	RAX;ENSG00000134438
18	56937387	56990880	CPLX4;ENSG00000166569
18	56990054	57032193	LMAN1;ENSG00000074695
18	57096148	57369611	CCBE1;ENSG00000183287
18	57562179	57576537	PMAIP1;ENSG00000141682
18	58033563	58045000	MC4R;ENSG00000166603
18	58995814	59228005	CDH20;ENSG00000101542
18	59470295	59566479	RNF152;ENSG00000176641
18	59705799	59859350	PIGN;ENSG00000197563
18	59849490	59979354	KIAA1468;ENSG00000134444
18	59987519	60063515	TNFRSF11A;ENSG00000141655
18	60185239	60259941	ZCCHC2;ENSG00000141664
18	60377671	60652665	PHLPP1;ENSG00000081913
18	60486422	60497723	AC015989.1;ENSG00000215431
18	60785578	60992360	BCL2;ENSG00000171791
18	60989970	61039742	KDSR;ENSG00000119537
18	61051422	61094715	VPS4B;ENSG00000119541
18	61138993	61177317	SERPINB5;ENSG00000206075
18	61218392	61239243	SERPINB12;ENSG00000166634
18	61249222	61276872	SERPINB13;ENSG00000197641
18	61299492	61316531	SERPINB4;ENSG00000206073
18	61309812	61396126	SERPINB11;ENSG00000206072
18	61317430	61334196	SERPINB3;ENSG00000057149
18	61415168	61477603	SERPINB7;ENSG00000166396
18	61533925	61576123	SERPINB2;ENSG00000197632
18	61559407	61608344	SERPINB10;ENSG00000242550
18	61611534	61654007	HMSD;ENSG00000221887
18	61632158	61677277	SERPINB8;ENSG00000166401
18	63412487	63553637	CDH7;ENSG00000081138
18	64163319	64276374	CDH19;ENSG00000071991
18	65168818	65189216	DSEL;ENSG00000171451
18	66335924	66387534	TMX3;ENSG00000166479
18	66377445	66727425	CCDC102B;ENSG00000150636
18	66562017	66574491	RP11-861L17.3;ENSG00000264472
18	67063290	67521322	DOK6;ENSG00000206052
18	67493393	67634038	CD226;ENSG00000150637
18	67666028	67878180	RTTN;ENSG00000176225
18	67951136	68002435	SOCS6;ENSG00000170677
18	67997674	68024694	RP11-41O4.1;ENSG00000266258
18	68292754	68322979	RP11-433A23.1;ENSG00000263417
18	69394850	69460363	RP11-723G8.2;ENSG00000265352
18	70198914	70310755	CBLN2;ENSG00000141668
18	70404548	70540380	NETO1;ENSG00000166342
18	70813475	70936714	RP11-169F17.1;ENSG00000263711
18	71735587	71820099	FBXO15;ENSG00000141665
18	71810745	71831196	TIMM21;ENSG00000075336
18	71915529	71964250	CYB5A;ENSG00000166347
18	71978047	72031421	C18orf63;ENSG00000206043
18	72097962	72130178	FAM69C;ENSG00000187773
18	72158050	72193365	CNDP2;ENSG00000133313
18	72196674	72259447	CNDP1;ENSG00000150656
18	72260105	72782626	ZNF407;ENSG00000215421
18	72902062	72926302	ZADH2;ENSG00000180011
18	72917709	73006904	TSHZ1;ENSG00000179981
18	73113966	73135994	RP11-321M21.3;ENSG00000264116
18	73116430	73144657	C18orf62;ENSG00000206026
18	73966120	73977068	RP11-94B19.4;ENSG00000266614
18	74064643	74212145	ZNF516;ENSG00000101493
18	74202476	74215044	RP11-17M16.1;ENSG00000220032
18	74235611	74327924	RP11-111H3.1;ENSG00000263812
18	74501687	74539250	RP11-162A12.2;ENSG00000264278
18	74529562	74687682	ZNF236;ENSG00000130856
18	74685782	74850638	MBP;ENSG00000197971
18	74957504	74985857	GALR1;ENSG00000166573
18	76735274	76767676	SALL3;ENSG00000256463
18	76824284	77143282	ATP9B;ENSG00000166377
18	77150855	77294324	NFATC1;ENSG00000131196
18	77434800	77519509	CTDP1;ENSG00000060069
18	77618667	77665183	KCNG2;ENSG00000178342
18	77657419	77716663	PQLC1;ENSG00000122490
18	77719560	77735821	HSBP1L1;ENSG00000226742
18	77727866	77798948	TXNL4A;ENSG00000141759
18	77789357	77811396	RBFA;ENSG00000101546
18	77861914	77910405	ADNP2;ENSG00000101544
18	77900806	77941314	AC139100.2;ENSG00000267270
18	77910114	78010428	PARD6G;ENSG00000178184
19	102470	116695	OR4F17;ENSG00000176695
19	276042	296392	PPAP2C;ENSG00000141934
19	300574	349797	MIER2;ENSG00000105556
19	356749	381012	THEG;ENSG00000105549
19	400444	414138	C2CD4C;ENSG00000183186
19	411582	465995	SHC2;ENSG00000129946
19	458359	479982	ODF3L2;ENSG00000181781
19	484175	510346	MADCAM1;ENSG00000099866
19	502298	524653	TPGS1;ENSG00000141933
19	526713	547086	CDC34;ENSG00000099804
19	539033	554918	GZMM;ENSG00000197540
19	566296	588492	BSG;ENSG00000172270
19	584892	622158	HCN2;ENSG00000099822
19	612222	638567	POLRMT;ENSG00000099821
19	634587	648702	FGF22;ENSG00000070388
19	642525	668208	RNF126;ENSG00000070423
19	671391	688384	FSTL3;ENSG00000070404
19	680545	700459	PRSS57;ENSG00000185198
19	703952	753328	PALM;ENSG00000099864
19	746125	769317	C19orf21;ENSG00000099812
19	792074	817326	PTBP1;ENSG00000011304
19	807517	826977	hsa-mir-3187;ENSG00000129951
19	820096	837016	AZU1;ENSG00000172232
19	835973	853179	PRTN3;ENSG00000196415
19	846013	861241	ELANE;ENSG00000197561
19	854452	868568	CFD;ENSG00000197766
19	862960	898217	MED16;ENSG00000175221
19	891502	918239	R3HDM4;ENSG00000198858
19	912286	926014	KISS1R;ENSG00000116014
19	920780	980938	ARID3A;ENSG00000116017
19	978173	999555	WDR18;ENSG00000065268
19	995417	1014730	GRIN3B;ENSG00000116032
19	1001167	1026116	C19orf6;ENSG00000182087
19	1021211	1044067	CNN2;ENSG00000064666
19	1035101	1070570	ABCA7;ENSG00000064687
19	1060921	1091626	HMHA1;ENSG00000180448
19	1081593	1100597	POLR2E;ENSG00000099817
19	1098935	1111786	GPX4;ENSG00000167468
19	1102635	1179281	SBNO2;ENSG00000064932
19	1184405	1233427	STK11;ENSG00000118046
19	1223285	1243025	C19orf26;ENSG00000099625
19	1236748	1249823	ATP5D;ENSG00000099624
19	1243551	1264138	MIDN;ENSG00000167470
19	1254383	1279878	CIRBP;ENSG00000099622
19	1270025	1284235	C19orf24;ENSG00000228300
19	1271019	1284225	AC004258.1;ENSG00000226593
19	1280889	1383429	MUM1;ENSG00000160953
19	1281152	1306429	EFNA2;ENSG00000099617
19	1378525	1400582	NDUFS7;ENSG00000115286
19	1380157	1394649	AC005329.1;ENSG00000176936
19	1392090	1406568	GAMT;ENSG00000130005
19	1402583	1440718	DAZAP1;ENSG00000071626
19	1433357	1446065	RPS15;ENSG00000115268
19	1441299	1478242	APC2;ENSG00000115266
19	1456141	1484554	C19orf25;ENSG00000119559
19	1476426	1495750	PCSK4;ENSG00000115257
19	1486164	1502925	REEP6;ENSG00000115255
19	1500016	1518602	ADAMTSL5;ENSG00000185761
19	1519072	1540454	PLK5;ENSG00000185988
19	1549667	1573056	MEX3D;ENSG00000181588
19	1571676	1597881	MBD3;ENSG00000071655
19	1573010	1610482	AC005943.2;ENSG00000267059
19	1592165	1610479	UQCR11;ENSG00000127540
19	1604290	1657603	TCF3;ENSG00000071564
19	1747371	1785986	ONECUT3;ENSG00000205922
19	1777073	1817274	ATP8B3;ENSG00000130270
19	1810247	1853451	REXO1;ENSG00000079313
19	1847398	1868566	KLF16;ENSG00000129911
19	1871808	1890545	FAM108A1;ENSG00000129968
19	1900212	1931015	SCAMP4;ENSG00000227500
19	1900376	1918443	ADAT3;ENSG00000213638
19	1936187	1986336	CSNK1G2;ENSG00000133275
19	1980446	2039879	BTBD2;ENSG00000133243
19	2032469	2056242	MKNK2;ENSG00000099875
19	2066036	2101671	MOB3A;ENSG00000172081
19	2091379	2104591	IZUMO4;ENSG00000099840
19	2095987	2169463	AP3D1;ENSG00000065000
19	2159147	2237576	DOT1L;ENSG00000104885
19	2225092	2242702	PLEKHJ1;ENSG00000104886
19	2231519	2253712	SF3A2;ENSG00000104897
19	2243665	2257071	AMH;ENSG00000104899
19	2247251	2274757	JSRP1;ENSG00000167476
19	2264518	2278486	OAZ1;ENSG00000104904
19	2269630	2287180	C19orf35;ENSG00000188305
19	2284773	2313155	LINGO3;ENSG00000220008
19	2316519	2333614	LSM7;ENSG00000130332
19	2384768	2431236	TMPRSS9;ENSG00000178297
19	2420621	2432891	TIMM13;ENSG00000099800
19	2422635	2461993	LMNB2;ENSG00000176619
19	2471119	2483256	GADD45B;ENSG00000099860
19	2506216	2707706	GNG7;ENSG00000176533
19	2709564	2726415	DIRAS1;ENSG00000176490
19	2712766	2745045	AC006538.4;ENSG00000267001
19	2727201	2745149	SLC39A3;ENSG00000141873
19	2749711	2788368	SGTA;ENSG00000104969
19	2780457	2818598	THOP1;ENSG00000172009
19	2814871	2840770	ZNF554;ENSG00000172006
19	2836432	2865481	ZNF555;ENSG00000186300
19	2862332	2883514	ZNF556;ENSG00000172000
19	2895895	2923473	ZNF57;ENSG00000171970
19	2928215	2949968	ZNF77;ENSG00000175691
19	2972443	3000176	TLE6;ENSG00000104953
19	2992635	3052632	TLE2;ENSG00000065717
19	3047907	3068104	AES;ENSG00000104964
19	3089407	3129001	GNA11;ENSG00000088256
19	3131190	3168766	GNA15;ENSG00000060558
19	3167343	3185328	S1PR4;ENSG00000125910
19	3180560	3214572	NCLN;ENSG00000125912
19	3219700	3302073	CELF5;ENSG00000161082
19	3354560	3474214	NFIC;ENSG00000141905
19	3469404	3485539	C19orf77;ENSG00000095932
19	3485818	3505937	DOHH;ENSG00000129932
19	3501270	3543327	FZR1;ENSG00000105325
19	3533258	3579287	MFSD12;ENSG00000161091
19	3534151	3549027	C19orf71;ENSG00000183397
19	3567774	3584085	HMG20B;ENSG00000064961
19	3580550	3598538	GIPC3;ENSG00000179855
19	3589503	3611837	TBXA2R;ENSG00000006638
19	3605638	3631812	CACTIN;ENSG00000105298
19	3625180	3705476	PIP5K1C;ENSG00000186111
19	3703106	3755810	TJP3;ENSG00000105289
19	3745816	3766696	APBA3;ENSG00000011132
19	3757661	3773572	MRPL54;ENSG00000183617
19	3764086	3777232	RAX2;ENSG00000173976
19	3772970	3807126	MATK;ENSG00000007264
19	3799021	3874029	ZFR2;ENSG00000105278
19	3875617	3933075	ATCAY;ENSG00000167654
19	3928100	3947411	NMRK2;ENSG00000077009
19	3953451	3976037	DAPK3;ENSG00000167657
19	3971054	3990460	EEF2;ENSG00000167658
19	4002747	4044382	PIAS4;ENSG00000105229
19	4036126	4048153	AC016586.1;ENSG00000205147
19	4040216	4071815	ZBTB7A;ENSG00000178951
19	4085330	4129125	MAP2K2;ENSG00000126934
19	4148628	4178049	CREB3L3;ENSG00000060566
19	4169105	4187595	SIRT6;ENSG00000077463
19	4181266	4229810	ANKRD24;ENSG00000089847
19	4224539	4242514	EBI3;ENSG00000105246
19	4242086	4274082	CCDC94;ENSG00000105248
19	4273597	4295719	SHD;ENSG00000105251
19	4287236	4307427	TMIGD2;ENSG00000167664
19	4299590	4328842	FSD1;ENSG00000105255
19	4319040	4343846	STAP2;ENSG00000178078
19	4338523	4365081	MPND;ENSG00000008382
19	4355369	4405521	SH3GL1;ENSG00000141985
19	4397658	4450014	CHAF1A;ENSG00000167670
19	4439995	4462818	UBXN6;ENSG00000167671
19	4467283	4507222	CTB-50L17.10;ENSG00000167674
19	4497203	4522715	PLIN4;ENSG00000167676
19	4517542	4540235	PLIN5;ENSG00000214456
19	4531420	4545103	LRG1;ENSG00000171236
19	4537599	4564819	SEMA6B;ENSG00000167680
19	4634526	4660579	TNFAIP8L1;ENSG00000185361
19	4652565	4675414	C19orf10;ENSG00000074842
19	4670245	4728854	DPP9;ENSG00000142002
19	4674293	4690959	AC005594.1;ENSG00000205790
19	4764116	4777544	MIR7-3HG;ENSG00000176840
19	4786727	4800570	FEM1A;ENSG00000141965
19	4810943	4836715	TICAM1;ENSG00000127666
19	4833352	4872779	PLIN3;ENSG00000105355
19	4885448	4907878	ARRDC5;ENSG00000205784
19	4964124	5158605	KDM4B;ENSG00000127663
19	5153505	5345813	PTPRS;ENSG00000105426
19	5450425	5461866	ZNRF4;ENSG00000105428
19	5582009	5629056	SAFB2;ENSG00000130254
19	5618045	5673488	SAFB;ENSG00000160633
19	5669957	5696886	RPL36;ENSG00000130255
19	5673431	5685906	C19orf70;ENSG00000174917
19	5675614	5693532	HSD11B1L;ENSG00000167733
19	5686844	5725582	LONP1;ENSG00000196365
19	5715687	5783744	CATSPERD;ENSG00000174898
19	5777970	5789775	PRR22;ENSG00000212123
19	5779015	5790629	CTB-54O9.9;ENSG00000267157
19	5779842	5796235	DUS3L;ENSG00000141994
19	5818812	5833334	NRTN;ENSG00000171119
19	5825620	5844741	FUT6;ENSG00000156413
19	5837898	5856484	FUT3;ENSG00000171124
19	5860836	5908797	FUT5;ENSG00000130383
19	5886286	5909016	NDUFA11;ENSG00000174886
19	5899868	5915863	VMAC;ENSG00000187650
19	5906717	5920885	CAPS;ENSG00000105519
19	5911149	5983152	RANBP3;ENSG00000031823
19	5988174	6204582	RFX2;ENSG00000087903
19	6130257	6198111	ACSBG2;ENSG00000130377
19	6207965	6284958	MLLT1;ENSG00000130382
19	6301509	6338639	ACER1;ENSG00000167769
19	6356462	6373914	CLPP;ENSG00000125656
19	6367443	6380260	ALKBH7;ENSG00000125652
19	6370304	6380859	PSPN;ENSG00000125650
19	6374579	6398290	GTF2F1;ENSG00000125651
19	6391355	6417414	AC011491.1;ENSG00000214347
19	6408120	6429821	KHSRP;ENSG00000088247
19	6421049	6438789	SLC25A41;ENSG00000181240
19	6431092	6464780	SLC25A23;ENSG00000125648
19	6459259	6472224	CRB3;ENSG00000130545
19	6462217	6487567	DENND1C;ENSG00000205744
19	6489330	6507329	TUBB4A;ENSG00000104833
19	6526009	6540938	TNFSF9;ENSG00000125657
19	6578134	6596162	CD70;ENSG00000125726
19	6658147	6675598	TNFSF14;ENSG00000125735
19	6672845	6725661	C3;ENSG00000125730
19	6724924	6742632	GPR108;ENSG00000125734
19	6734706	6756525	TRIP10;ENSG00000125733
19	6747210	6772522	SH2D3A;ENSG00000125731
19	6767721	6862370	VAV1;ENSG00000141968
19	6882581	6945462	EMR1;ENSG00000174837
19	7006513	7018337	AC025278.1;ENSG00000204752
19	7014171	7026441	AC010606.1;ENSG00000196589
19	7025588	7038017	MBD3L5;ENSG00000237247
19	7032758	7045189	MBD3L4;ENSG00000205718
19	7044349	7056745	MBD3L2;ENSG00000230522
19	7051219	7063650	MBD3L3;ENSG00000182315
19	7064470	7092978	ZNF557;ENSG00000130544
19	7107265	7299010	INSR;ENSG00000171105
19	7408847	7453270	CTB-133G6.1;ENSG00000263264
19	7454998	7542369	ARHGEF18;ENSG00000104880
19	7536760	7558904	PEX11G;ENSG00000104883
19	7557444	7578335	C19orf45;ENSG00000198723
19	7579087	7590910	ZNF358;ENSG00000198816
19	7582495	7603893	MCOLN1;ENSG00000090674
19	7594037	7631652	PNPLA6;ENSG00000032444
19	7655787	7688193	CAMSAP3;ENSG00000076826
19	7679411	7699450	XAB2;ENSG00000076924
19	7689670	7701508	PET100;ENSG00000229833
19	7691508	7703569	PCP2;ENSG00000174788
19	7696990	7717757	STXBP2;ENSG00000076944
19	7728971	7740339	RETN;ENSG00000104918
19	7736942	7749718	C19orf59;ENSG00000183019
19	7740760	7752747	TRAPPC5;ENSG00000181029
19	7748643	7772031	FCER2;ENSG00000104921
19	7788843	7802056	CLEC4G;ENSG00000182566
19	7799878	7817463	CD209;ENSG00000090659
19	7823034	7839489	CLEC4M;ENSG00000104938
19	7890160	7934860	EVI5L;ENSG00000142459
19	7928604	7944325	AC010336.1;ENSG00000183248
19	7948389	7971905	LRRC8E;ENSG00000171017
19	7958688	7973426	AC010336.2;ENSG00000214248
19	7963727	7984362	MAP2K7;ENSG00000076984
19	7976029	7988981	TGFBR3L;ENSG00000260001
19	7980193	7993133	SNAPC2;ENSG00000104976
19	7984381	7996050	CTXN1;ENSG00000178531
19	7986603	8013707	TIMM44;ENSG00000104980
19	8018457	8075528	ELAVL1;ENSG00000066044
19	8112650	8132533	CCL25;ENSG00000131142
19	8125286	8217649	FBN3;ENSG00000142449
19	8266619	8332304	CERS4;ENSG00000090661
19	8362010	8378239	CD320;ENSG00000167775
19	8371233	8391279	NDUFA7;ENSG00000167774
19	8381383	8392808	RPS28;ENSG00000233927
19	8382468	8413145	KANK3;ENSG00000186994
19	8424010	8444256	ANGPTL4;ENSG00000167772
19	8450204	8474312	RAB11B;ENSG00000185236
19	8473186	8508894	MARCH2;ENSG00000099785
19	8504650	8558884	HNRNPM;ENSG00000099783
19	8549940	8572521	PRAM1;ENSG00000133246
19	8570462	8584047	ZNF414;ENSG00000133250
19	8580998	8647306	MYO1F;ENSG00000142347
19	8640125	8678182	ADAMTS10;ENSG00000142303
19	8802750	8814171	ACTL9;ENSG00000181786
19	8836315	8847370	OR2Z1;ENSG00000181733
19	8915381	8938564	ZNF558;ENSG00000167785
19	8948268	8959015	MBD3L1;ENSG00000170948
19	8954521	9008585	AC008734.2;ENSG00000266991
19	8954607	9096813	MUC16;ENSG00000181143
19	8999869	9017901	AC008734.1;ENSG00000266894
19	9198854	9209888	OR1M1;ENSG00000170929
19	9207944	9218981	OR7G2;ENSG00000170923
19	9220273	9231438	OR7G1;ENSG00000161807
19	9231687	9242625	OR7G3;ENSG00000170920
19	9246055	9279099	ZNF317;ENSG00000130803
19	9291278	9304492	OR7D2;ENSG00000188000
19	9319525	9330541	OR7D4;ENSG00000174667
19	9356605	9367819	OR7E24;ENSG00000237521
19	9399950	9425513	ZNF699;ENSG00000196110
19	9429447	9466837	ZNF559;ENSG00000188321
19	9430016	9498292	ZNF177;ENSG00000188629
19	9518271	9551253	ZNF266;ENSG00000174652
19	9572182	9614282	ZNF560;ENSG00000198028
19	9633666	9654302	ZNF426;ENSG00000130818
19	9666028	9700208	ZNF121;ENSG00000197961
19	9710355	9737074	ZNF561;ENSG00000171469
19	9726966	9761571	CTD-3116E22.4;ENSG00000267106
19	9754329	9790775	ZNF562;ENSG00000171466
19	9795599	9816451	ZNF812;ENSG00000224689
19	9857668	9908855	ZNF846;ENSG00000196605
19	9915942	9943491	FBXL12;ENSG00000127452
19	9933567	9945790	UBL5;ENSG00000198258
19	9940932	9965357	PIN1;ENSG00000127445
19	9959393	10052227	OLFM2;ENSG00000105088
19	10065236	10126146	COL5A3;ENSG00000080573
19	10118924	10137954	RDH8;ENSG00000080511
19	10191797	10208927	C19orf66;ENSG00000130813
19	10198013	10218471	ANGPTL6;ENSG00000130812
19	10211898	10230455	PPAN-P2RY11;ENSG00000243207
19	10211964	10230413	PPAN;ENSG00000130810
19	10217213	10231047	P2RY11;ENSG00000244165
19	10220692	10235595	EIF3G;ENSG00000130811
19	10239020	10346961	DNMT1;ENSG00000130816
19	10329519	10346947	S1PR2;ENSG00000267534
19	10357576	10375720	MRPL4;ENSG00000105364
19	10376510	10402290	ICAM1;ENSG00000090339
19	10392642	10404197	ICAM4;ENSG00000105371
19	10395656	10412453	ICAM5;ENSG00000105376
19	10410478	10425555	ZGLP1;ENSG00000220201
19	10411102	10431684	FDX1L;ENSG00000167807
19	10415720	10431690	FDX1L;ENSG00000267673
19	10421887	10449315	RAVER1;ENSG00000161847
19	10439451	10455498	ICAM3;ENSG00000076662
19	10456208	10496351	TYK2;ENSG00000105397
19	10496809	10535796	CDC37;ENSG00000105401
19	10522448	10585304	PDE4A;ENSG00000065989
19	10591795	10619416	KEAP1;ENSG00000079999
19	10618622	10633606	S1PR5;ENSG00000180739
19	10649570	10669093	ATG4D;ENSG00000130734
19	10658760	10681712	KRI1;ENSG00000129347
19	10672137	10684734	CDKN2D;ENSG00000129355
19	10678346	10702990	AP1M2;ENSG00000129354
19	10708132	10760234	SLC44A2;ENSG00000129353
19	10746714	10757092	AC011475.1;ENSG00000226104
19	10759936	10808092	ILF3;ENSG00000129351
19	10807105	10829112	QTRT1;ENSG00000213339
19	10823754	10949163	DNM2;ENSG00000079805
19	10938113	10951993	TMED1;ENSG00000099203
19	10942250	10985465	C19orf38;ENSG00000214212
19	10977188	11038452	CARM1;ENSG00000142453
19	11028443	11044356	YIPF2;ENSG00000130733
19	11034408	11049210	C19orf52;ENSG00000142444
19	11066597	11181070	SMARCA4;ENSG00000127616
19	11195037	11249491	LDLR;ENSG00000130164
19	11237195	11271483	SPC24;ENSG00000161888
19	11269942	11313466	KANK2;ENSG00000197256
19	11304970	11378156	DOCK6;ENSG00000130158
19	11343177	11357618	C19orf80;ENSG00000130173
19	11401823	11442671	TSPAN16;ENSG00000130167
19	11406452	11440116	CTC-510F12.4;ENSG00000267174
19	11427721	11461945	RAB3D;ENSG00000105514
19	11448451	11462193	TMEM205;ENSG00000105518
19	11450359	11470619	CCDC159;ENSG00000183401
19	11461061	11481373	LPPR2;ENSG00000105520
19	11480360	11492626	SWSAP1;ENSG00000173928
19	11483235	11500017	EPOR;ENSG00000187266
19	11490016	11535017	RGL3;ENSG00000205517
19	11526271	11551602	CCDC151;ENSG00000198003
19	11541108	11566782	PRKCSH;ENSG00000130175
19	11557140	11596860	ELAVL3;ENSG00000196361
19	11589241	11621737	ZNF653;ENSG00000161914
19	11611732	11644986	ECSIT;ENSG00000130159
19	11644531	11666137	CNN1;ENSG00000130176
19	11656961	11675050	ELOF1;ENSG00000130165
19	11665188	11734949	ZNF627;ENSG00000198551
19	11680474	11694822	ACP5;ENSG00000102575
19	11827080	11854823	ZNF823;ENSG00000197933
19	11872814	11899892	ZNF441;ENSG00000197044
19	11903481	11925436	ZNF491;ENSG00000177599
19	11920098	11951015	ZNF440;ENSG00000171295
19	11954540	11999564	ZNF439;ENSG00000171291
19	11993598	12030143	ZNF69;ENSG00000198429
19	12030889	12095104	CTD-2006C1.13;ENSG00000267179
19	12030889	12095389	ZNF763;ENSG00000197054
19	12030899	12066587	ZNF700;ENSG00000196757
19	12120546	12151555	ZNF433;ENSG00000197647
19	12149619	12168753	ZNF878;ENSG00000257446
19	12170513	12197379	ZNF844;ENSG00000223547
19	12198077	12230490	AC022415.1;ENSG00000188474
19	12198077	12230498	ZNF788;ENSG00000214189
19	12236299	12256221	ZNF20;ENSG00000132010
19	12246031	12272545	ZNF625;ENSG00000257591
19	12268878	12305063	ZNF136;ENSG00000196646
19	12353091	12410701	ZNF44;ENSG00000197857
19	12423290	12449501	ZNF563;ENSG00000188868
19	12455184	12481718	ZNF442;ENSG00000198342
19	12485002	12517087	ZNF799;ENSG00000196466
19	12535520	12556925	ZNF443;ENSG00000180855
19	12566997	12629667	ZNF709;ENSG00000242852
19	12567372	12667287	CTD-2192J16.17;ENSG00000196826
19	12631184	12667326	ZNF564;ENSG00000249709
19	12683774	12755911	ZNF490;ENSG00000188033
19	12716731	12747734	ZNF791;ENSG00000173875
19	12752324	12782555	MAN2B1;ENSG00000104774
19	12772613	12791645	WDR83;ENSG00000123154
19	12773880	12785464	WDR83OS;ENSG00000105583
19	12781533	12797681	DHPS;ENSG00000095059
19	12793866	12812456	FBXW9;ENSG00000132004
19	12805007	12839824	TNPO2;ENSG00000105576
19	12836453	12850588	C19orf43;ENSG00000123144
19	12842952	12864136	ASNA1;ENSG00000198356
19	12857515	12874271	BEST2;ENSG00000039987
19	12868816	12988553	HOOK2;ENSG00000095066
19	12897309	12909123	JUNB;ENSG00000171223
19	12902633	12917693	PRDX2;ENSG00000167815
19	12912393	12929451	RNASEH2A;ENSG00000104889
19	12931291	12951241	RTBDN;ENSG00000132026
19	12939764	12990764	MAST1;ENSG00000105613
19	12981024	12997281	DNASE2;ENSG00000105612
19	12990236	13002994	KLF1;ENSG00000105610
19	12996839	13030020	GCDH;ENSG00000105607
19	13004599	13035089	SYCE2;ENSG00000161860
19	13028292	13049850	FARSA;ENSG00000179115
19	13044391	13060302	CALR;ENSG00000179218
19	13051668	13069455	RAD23A;ENSG00000179262
19	13059971	13073049	GADD45GIP1;ENSG00000179271
19	13070972	13090566	DAND5;ENSG00000179284
19	13101421	13214609	NFIX;ENSG00000008441
19	13204846	13218974	LYL1;ENSG00000104903
19	13210715	13233380	TRMT1;ENSG00000104907
19	13223916	13256954	NACC1;ENSG00000160877
19	13249871	13266196	STX10;ENSG00000104915
19	13256228	13270721	IER2;ENSG00000160888
19	13312255	13739803	CACNA1A;ENSG00000141837
19	13837573	13879109	CCDC130;ENSG00000104957
19	13870345	13890095	MRI1;ENSG00000037757
19	13879981	13894275	C19orf53;ENSG00000104979
19	13885883	13905971	AC008686.1;ENSG00000214109
19	13901273	13948043	ZSWIM4;ENSG00000132003
19	13967876	13996570	NANOS3;ENSG00000187556
19	13988160	14022264	C19orf57;ENSG00000132016
19	14012013	14046691	CC2D1A;ENSG00000132024
19	14036999	14069203	PODNL1;ENSG00000132000
19	14058303	14077253	DCAF15;ENSG00000132017
19	14067349	14122850	RFX1;ENSG00000132005
19	14133959	14146853	RLN3;ENSG00000171136
19	14137559	14168742	IL27RA;ENSG00000104998
19	14159176	14174970	PALM3;ENSG00000187867
19	14178347	14190873	CTB-55O6.8;ENSG00000141854
19	14187430	14201686	C19orf67;ENSG00000188032
19	14193651	14206847	SAMD1;ENSG00000141858
19	14197499	14233895	PRKACA;ENSG00000072062
19	14225320	14252767	ASF1B;ENSG00000105011
19	14255749	14321998	LPHN1;ENSG00000072071
19	14486312	14524536	CD97;ENSG00000123146
19	14514630	14535191	DDX39A;ENSG00000123136
19	14538864	14587678	PKN1;ENSG00000123143
19	14578277	14591173	PTGER1;ENSG00000160951
19	14583571	14611943	GIPC1;ENSG00000123159
19	14594757	14605690	AC012318.1;ENSG00000224543
19	14620581	14645048	DNAJB1;ENSG00000132002
19	14635381	14681790	TECR;ENSG00000099797
19	14671891	14687885	NDUFB7;ENSG00000099795
19	14688895	14726968	CLEC17A;ENSG00000187912
19	14724928	14790729	EMR3;ENSG00000131355
19	14795612	14849556	ZNF333;ENSG00000160961
19	14838204	14894352	EMR2;ENSG00000127507
19	14904957	14916022	OR7C1;ENSG00000127530
19	14933093	14950959	OR7A5;ENSG00000188269
19	14946759	14957688	OR7A10;ENSG00000127515
19	14969597	14980526	OR7A2P;ENSG00000172148
19	14986137	14997263	OR7A17;ENSG00000185385
19	15047300	15058259	OR7C2;ENSG00000127529
19	15055845	15126431	SLC1A6;ENSG00000105143
19	15116538	15139082	CCDC105;ENSG00000160994
19	15155290	15171899	CASP14;ENSG00000105141
19	15192790	15204031	OR1I1;ENSG00000094661
19	15213213	15230788	SYDE1;ENSG00000105137
19	15220794	15241595	ILVBL;ENSG00000105135
19	15265444	15316791	NOTCH3;ENSG00000074181
19	15332729	15348857	EPHX3;ENSG00000105131
19	15343300	15448355	BRD4;ENSG00000141867
19	15459340	15495602	AKAP8;ENSG00000105127
19	15485858	15534832	AKAP8L;ENSG00000011243
19	15527318	15565761	WIZ;ENSG00000011451
19	15557437	15580381	RASAL3;ENSG00000105122
